nan nan
-124.061332	44.646778
-124.060452	44.647365
-124.060452	44.648245
-124.059572	44.649125
-124.059572	44.650005
-124.058692	44.650885
-124.058692	44.652645
-124.057812	44.653232
-124.057812	44.666726
-124.058692	44.667606
-124.058692	44.669073
-124.059572	44.669953
-124.059572	44.670833
-124.060452	44.671713
-124.060452	44.672593
-124.060745	44.672887
-124.061625	44.672887
-124.062506	44.673767
-124.065146	44.673767
-124.065732	44.672887
-124.07336	44.672887
-124.07424	44.673767
-124.076	44.673767
-124.076587	44.674647
-124.079227	44.674647
-124.080107	44.675527
-124.080987	44.675527
-124.08128	44.67582
-124.08128	44.67758
-124.079227	44.679634
-124.078347	44.679634
-124.077467	44.678754
-124.07688	44.678754
-124.076	44.677874
-124.07248	44.677874
-124.069546	44.680807
-124.069546	44.681687
-124.068666	44.682567
-124.068666	44.684328
-124.068079	44.684914
-124.068079	44.686674
-124.067199	44.687554
-124.067199	44.689021
-124.066319	44.689901
-124.066319	44.692541
-124.065439	44.693422
-124.065439	44.694888
-124.064559	44.695768
-124.064559	44.697529
-124.063679	44.698409
-124.063679	44.699875
-124.063092	44.700755
-124.063092	44.701635
-124.062212	44.702516
-124.062212	44.705742
-124.061332	44.706622
-124.061332	44.710729
-124.060452	44.71161
-124.060452	44.717477
-124.059572	44.718357
-124.059572	44.719237
-124.060452	44.720117
-124.060452	44.720704
-124.059572	44.721584
-124.059572	44.725104
-124.058692	44.725691
-124.058692	44.731558
-124.057812	44.732438
-124.058105	44.739185
-124.058692	44.740065
-124.058692	44.741532
-124.059572	44.742412
-124.059572	44.743292
-124.062506	44.746225
-124.065146	44.746225
-124.065439	44.746519
-124.065439	44.749159
-124.064559	44.750039
-124.064559	44.750919
-124.065439	44.751799
-124.065439	44.753266
-124.064559	44.754146
-124.065439	44.755026
-124.065439	44.756493
-124.066319	44.757373
-124.066319	44.759133
-124.066613	44.759426
-124.067493	44.759426
-124.068079	44.760013
-124.068079	44.76236
-124.067199	44.76324
-124.067199	44.76412
-124.068666	44.76588
-124.068666	44.76676
-124.068079	44.767347
-124.068373	44.767934
-124.0716	44.767934
-124.075413	44.771747
-124.075413	44.772627
-124.074533	44.773214
-124.074533	44.774974
-124.075413	44.775854
-124.075413	44.776734
-124.072773	44.779081
-124.074533	44.780841
-124.074533	44.782308
-124.073653	44.783188
-124.073653	44.786708
-124.07248	44.787882
-124.0716	44.787882
-124.070719	44.788762
-124.069253	44.788762
-124.068666	44.789055
-124.070133	44.790522
-124.07248	44.790522
-124.072773	44.790815
-124.072773	44.791695
-124.072186	44.792575
-124.072186	44.794042
-124.073066	44.794922
-124.072773	44.795802
-124.073946	44.796682
-124.073653	44.798442
-124.068373	44.803723
-124.064266	44.803723
-124.063679	44.80431
-124.063679	44.812523
-124.064559	44.813403
-124.064559	44.814284
-124.065146	44.814577
-124.067493	44.814577
-124.068079	44.81487
-124.068079	44.81663
-124.068666	44.81751
-124.068666	44.819857
-124.068373	44.820444
-124.066026	44.820444
-124.065439	44.820737
-124.066026	44.821324
-124.067493	44.821324
-124.067786	44.821617
-124.068079	44.822497
-124.068666	44.823378
-124.068666	44.824844
-124.069546	44.825724
-124.069546	44.826604
-124.068666	44.827485
-124.068666	44.828365
-124.068079	44.829245
-124.068079	44.831591
-124.067493	44.832178
-124.066613	44.832178
-124.065146	44.830418
-124.061625	44.830418
-124.060452	44.831591
-124.060452	44.832472
-124.059572	44.833352
-124.059572	44.837459
-124.057519	44.839512
-124.054878	44.839512
-124.054585	44.840099
-124.054585	44.840979
-124.053705	44.841566
-124.053705	44.844206
-124.052825	44.845086
-124.052825	44.846553
-124.052531	44.847139
-124.051651	44.847139
-124.050478	44.848313
-124.050478	44.849193
-124.049598	44.850073
-124.049598	44.85154
-124.048718	44.85242
-124.048718	44.85506
-124.047838	44.85594
-124.048131	44.856527
-124.047251	44.857407
-124.047251	44.859167
-124.046371	44.860047
-124.046078	44.860927
-124.045491	44.861514
-124.045491	44.862394
-124.044611	44.863274
-124.044611	44.865034
-124.043731	44.865914
-124.043731	44.868261
-124.043144	44.869141
-124.042851	44.871781
-124.041971	44.872368
-124.041971	44.874128
-124.041384	44.875008
-124.041384	44.876768
-124.040504	44.877355
-124.040504	44.879115
-124.039624	44.879995
-124.039624	44.881755
-124.038744	44.882342
-124.038744	44.883222
-124.037864	44.884102
-124.037864	44.886742
-124.037277	44.887329
-124.036984	44.889969
-124.036397	44.890849
-124.036397	44.893196
-124.035517	44.894076
-124.035517	44.894956
-124.034637	44.895836
-124.034637	44.897596
-124.033757	44.898476
-124.033757	44.900823
-124.032877	44.901703
-124.032877	44.903463
-124.031997	44.90405
-124.031997	44.90757
-124.03141	44.90845
-124.031117	44.913437
-124.03053	44.914024
-124.03053	44.916664
-124.02965	44.917544
-124.02965	44.919011
-124.02877	44.919891
-124.02877	44.923411
-124.02789	44.923998
-124.02789	44.924878
-124.026716	44.926345
-124.025836	44.926345
-124.024956	44.927225
-124.023783	44.925758
-124.023783	44.923411
-124.024076	44.922825
-124.024956	44.922825
-124.025543	44.922531
-124.025543	44.921651
-124.026423	44.920771
-124.02613	44.918424
-124.02701	44.917544
-124.02701	44.90757
-124.02789	44.90669
-124.02701	44.90581
-124.02701	44.902583
-124.02789	44.901703
-124.02789	44.900823
-124.02877	44.899943
-124.02789	44.899063
-124.02789	44.898183
-124.02877	44.897596
-124.02877	44.896716
-124.02789	44.895836
-124.02789	44.894076
-124.02877	44.893196
-124.02877	44.892316
-124.028476	44.892022
-124.024076	44.892022
-124.022609	44.893783
-124.021729	44.893783
-124.020849	44.894663
-124.019969	44.894663
-124.017036	44.897596
-124.017036	44.898476
-124.016156	44.899063
-124.016449	44.900823
-124.015275	44.901703
-124.015569	44.902583
-124.014689	44.903463
-124.014689	44.90581
-124.013809	44.90669
-124.013809	44.90845
-124.012929	44.909037
-124.013809	44.909917
-124.013809	44.912557
-124.014982	44.913731
-124.017622	44.913731
-124.017916	44.914024
-124.017916	44.914904
-124.018796	44.915784
-124.018796	44.918424
-124.017916	44.919011
-124.017916	44.920771
-124.016156	44.922531
-124.016449	44.923411
-124.015275	44.923998
-124.016156	44.924878
-124.016156	44.926638
-124.017622	44.927812
-124.020849	44.927812
-124.021729	44.926932
-124.022609	44.927225
-124.023489	44.927812
-124.024956	44.927812
-124.025836	44.928692
-124.026716	44.928692
-124.02701	44.929278
-124.02701	44.934266
-124.026423	44.935146
-124.026423	44.939839
-124.025543	44.940719
-124.025543	44.950107
-124.024663	44.950693
-124.024663	44.951573
-124.023783	44.952453
-124.023783	44.957441
-124.022903	44.958321
-124.022903	44.960081
-124.022023	44.960961
-124.022023	44.963308
-124.021143	44.964188
-124.021436	44.965948
-124.020556	44.966534
-124.020263	44.969175
-124.019676	44.970055
-124.019676	44.970935
-124.018796	44.971815
-124.018796	44.976509
-124.017916	44.977389
-124.017916	44.983256
-124.017036	44.984136
-124.017036	44.985016
-124.016156	44.985896
-124.016449	44.987656
-124.015275	44.988243
-124.015569	44.990883
-124.014689	44.991763
-124.014689	44.99411
-124.013809	44.99499
-124.013809	44.999097
-124.013222	44.999684
-124.012342	44.999977
nan nan
-124.000021	45.335868
-124.001488	45.336748
-124.008235	45.336454
-124.008822	45.336748
-124.009115	45.337628
-124.008822	45.337921
-124.008822	45.339975
-124.007355	45.341441
-124.005301	45.341735
-124.004421	45.342615
-124.000021	45.342615
nan nan
-124.000021	45.089743
-124.001781	45.087983
-124.003248	45.08681
-124.004715	45.086516
-124.005888	45.08505
-124.007062	45.084756
-124.008528	45.083583
-124.008528	45.082409
-124.008235	45.082116
-124.008822	45.081236
-124.011169	45.079183
-124.011755	45.077129
-124.011462	45.075956
-124.009995	45.074782
-124.009702	45.074489
-124.010288	45.073022
-124.010288	45.071262
-124.009408	45.070675
-124.009995	45.070089
-124.010288	45.068622
-124.012049	45.068035
